BOROUGH,ZIP,BLDGNO1,STREET1,STSUFX1,BLDGNO2,STREET2,STSUFX2,COUNTY,CITY,STATUS1,STATUS2,STATUS3,BLOCK,LOT
BROOKLYN,11210,3401,FOSTER,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,4967,40
BROOKLYN,11210,3403,FOSTER,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,4967,40
BROOKLYN,11210,3405,FOSTER,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,4967,40
BROOKLYN,11210,3501,FOSTER,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,4967,40
BROOKLYN,11210,3503,FOSTER,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,4967,40
BROOKLYN,11210,3505,FOSTER,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,4967,40
BROOKLYN,11210,2004,GLENWOOD,RD,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,7548,43
BROOKLYN,11210,2420,GLENWOOD,RD,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,7552,47
BROOKLYN,11210,2513 TO 2523,GLENWOOD,RD,,,,61,BROOKLYN,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,5246,1
BROOKLYN,11210,2601,GLENWOOD,RD,,,,61,BROOKLYN,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,5247,1
BROOKLYN,11210,2610,GLENWOOD,RD,,,,61,BROOKLYN,MULTIPLE DWELLING B,,,7554,38
BROOKLYN,11210,2620,GLENWOOD,RD,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,7554,43
BROOKLYN,11210,3111,GLENWOOD,RD,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,5006,6
BROOKLYN,11210,3201,GLENWOOD,RD,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,5007,6
BROOKLYN,11210,3206,GLENWOOD,RD,,,,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (16),7560,40
BROOKLYN,11210,3208,GLENWOOD,RD,,,,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (16),7560,41
BROOKLYN,11210,3321,GLENWOOD,RD,,,,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (16),5008,1
BROOKLYN,11210,3421,GLENWOOD,RD,828,E 35TH,ST,61,BROOKLYN,MULTIPLE DWELLING A,421-A (16),,5009,1
BROOKLYN,11210,3802,GLENWOOD,RD,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,7722,39
BROOKLYN,11210,19,HUBBARD,PL,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,7808,4
BROOKLYN,11210,36,KENILWORTH,PL,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,5248,22
BROOKLYN,11210,50,KENILWORTH,PL,,,,61,BROOKLYN,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,5248,12
BROOKLYN,11210,108,KENILWORTH,PL,,,,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),,7556,7501
BROOKLYN,11210,113,KENILWORTH,PL,,,,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,,7557,19
BROOKLYN,11210,120,KENILWORTH,PL,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,7556,53
BROOKLYN,11210,1350,NEW YORK,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,4964,40
BROOKLYN,11210,1351,NEW YORK,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,4967,40
BROOKLYN,11210,1352,NEW YORK,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,4964,40
BROOKLYN,11210,1353,NEW YORK,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,4967,40
BROOKLYN,11210,1354,NEW YORK,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,4964,40
BROOKLYN,11210,1355,NEW YORK,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,4967,40
BROOKLYN,11210,1356,NEW YORK,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,4964,40
BROOKLYN,11210,1358,NEW YORK,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,4964,40
BROOKLYN,11210,1360,NEW YORK,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,4964,40
BROOKLYN,11210,1362,NEW YORK,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,4964,40
BROOKLYN,11210,1364,NEW YORK,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,4964,40
BROOKLYN,11210,1366,NEW YORK,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,4964,40
BROOKLYN,11210,1368,NEW YORK,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,4964,40
BROOKLYN,11210,1370,NEW YORK,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,4964,40
BROOKLYN,11210,1372,NEW YORK,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,4964,40
BROOKLYN,11210,1401,NEW YORK,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,4981,1
BROOKLYN,11210,1402,NEW YORK,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,4995,30
BROOKLYN,11210,1403,NEW YORK,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,4981,1
BROOKLYN,11210,1404,NEW YORK,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,4995,30
BROOKLYN,11210,1405,NEW YORK,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,4981,1
BROOKLYN,11210,1406,NEW YORK,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,4995,30
BROOKLYN,11210,1407,NEW YORK,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,4981,1
BROOKLYN,11210,1408,NEW YORK,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,4995,30
BROOKLYN,11210,1409,NEW YORK,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,4981,1
BROOKLYN,11210,1410,NEW YORK,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,4995,30
BROOKLYN,11210,1411,NEW YORK,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,4981,1
BROOKLYN,11210,1412,NEW YORK,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,4995,30
BROOKLYN,11210,1413,NEW YORK,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,SEC 608,,4981,1
BROOKLYN,11210,1414,NEW YORK,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,4995,30
BROOKLYN,11210,1415,NEW YORK,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,4981,1
BROOKLYN,11210,1416,NEW YORK,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,4995,30
BROOKLYN,11210,1417,NEW YORK,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,4981,1
BROOKLYN,11210,1419,NEW YORK,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,4981,1
BROOKLYN,11210,1488,NEW YORK,AVE,3223,FARRAGUT,RD,61,BROOKLYN,MULTIPLE DWELLING A,,,4996,1
BROOKLYN,11210,1506,NEW YORK,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),,5007,47
BROOKLYN,11210,1507,NEW YORK,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (16),5008,35
BROOKLYN,11210,1508,NEW YORK,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),,5007,48
BROOKLYN,11210,1509,NEW YORK,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (16),5008,34
BROOKLYN,11210,1517,NEW YORK,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,421-A (16),,5008,31
BROOKLYN,11210,1519,NEW YORK,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,421-A (16),,5008,30
BROOKLYN,11210,1522,NEW YORK,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,421-A (16),,5007,54
BROOKLYN,11210,1524,NEW YORK,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,421-A (16),,5007,55
BROOKLYN,11210,1525,NEW YORK,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (16),5008,26
BROOKLYN,11210,1527,NEW YORK,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (16),5008,25
BROOKLYN,11210,1530,NEW YORK,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING B,,,5007,58
BROOKLYN,11210,1532,NEW YORK,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING B,,,5007,59
BROOKLYN,11210,1538,NEW YORK,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (16),5007,62
BROOKLYN,11210,1554,NEW YORK,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,421-A (16),,5007,67
BROOKLYN,11210,1556,NEW YORK,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,421-A (16),,5007,68
BROOKLYN,11210,1565,NEW YORK,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (16),5008,11
BROOKLYN,11210,1603,NEW YORK,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,421-A (16),,7561,32
BROOKLYN,11210,1605,NEW YORK,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,421-A (16),,7561,33
BROOKLYN,11210,1620,NEW YORK,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,421-A (16),,7560,57
BROOKLYN,11210,1643,NEW YORK,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,421-A (16),,7561,18
BROOKLYN,11210,1645,NEW YORK,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,421-A (16),,7561,17
BROOKLYN,11210,1779,NEW YORK,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,,7597,42
BROOKLYN,11210,1783,NEW YORK,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,,7597,36
BROOKLYN,11210,1791,NEW YORK,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,7597,34
BROOKLYN,11210,3102,NEWKIRK,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,4964,47
BROOKLYN,11210,3104,NEWKIRK,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,4964,47
BROOKLYN,11210,1946 TO 1950,NOSTRAND,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,5231,34
BROOKLYN,11210,1964,NOSTRAND,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,5231,42
BROOKLYN,11210,2001,NOSTRAND,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (16),4994,13
BROOKLYN,11210,2020 TO 2022,NOSTRAND,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,J-51,,5252,39
BROOKLYN,11210,2026,NOSTRAND,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,421-A (16),,5252,40
BROOKLYN,11210,2030,NOSTRAND,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,5252,42
BROOKLYN,11210,2040,NOSTRAND,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING B,,,5252,46
BROOKLYN,11210,2044,NOSTRAND,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,5252,48
BROOKLYN,11210,2047,NOSTRAND,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING B,GARDEN COMPLEX,,5005,26
BROOKLYN,11210,2048,NOSTRAND,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,5252,49
BROOKLYN,11210,2054,NOSTRAND,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING B,GARDEN COMPLEX,,5252,51
BROOKLYN,11210,2064,NOSTRAND,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING B,GARDEN COMPLEX,,5252,56
BROOKLYN,11210,2082,NOSTRAND,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,5252,62
BROOKLYN,11210,2084,NOSTRAND,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,5252,64
BROOKLYN,11210,2362 TO 2364,NOSTRAND,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),,7593,7501
BROOKLYN,11210,2400,NOSTRAND,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,7611,54
BROOKLYN,11210,2401,NOSTRAND,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,7612,34
BROOKLYN,11210,2405,NOSTRAND,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,7612,32
BROOKLYN,11210,2409,NOSTRAND,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,7612,32
BROOKLYN,11210,2425,NOSTRAND,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,7612,11
BROOKLYN,11210,2450,NOSTRAND,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,7611,73
BROOKLYN,11210,2501,NOSTRAND,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,7630,27
BROOKLYN,11210,2525,NOSTRAND,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,7630,12
BROOKLYN,11210,2635,NOSTRAND,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,7648,16
BROOKLYN,11210,1298,ROGERS,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,5228,46
BROOKLYN,11210,1320,ROGERS,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,5228,60
BROOKLYN,11210,1330,ROGERS,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,5228,64
BROOKLYN,11210,1355 TO 1363,ROGERS,AVE,1345,ROGERS,AVE,61,BROOKLYN,MULTIPLE DWELLING A,,,5229,17
BROOKLYN,11211,31,AINSLIE,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,,2371,50
BROOKLYN,11211,52 TO 56,AINSLIE,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,421-A (16),,2374,16
BROOKLYN,11211,65 TO 71,AINSLIE,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (1-15),2372,21
BROOKLYN,11211,66 TO 70,AINSLIE,ST,440,KEAP,ST,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),,2375,5
BROOKLYN,11211,147,AINSLIE,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,2768,37
BROOKLYN,11211,149,AINSLIE,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,2768,36
BROOKLYN,11211,151,AINSLIE,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,2768,35
BROOKLYN,11211,193,AINSLIE,ST,,,,61,BROOKLYN,MULTIPLE DWELLING B,,,2769,29
BROOKLYN,11211,226,AINSLIE,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),,2776,11
BROOKLYN,11211,294 TO 296,AINSLIE,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,2778,10
BROOKLYN,11211,14,BAYARD,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (1-15),2721,10
BROOKLYN,11211,101,BEDFORD,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (1-15),2291,7501
BROOKLYN,11211,111,BEDFORD,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,2298,8
BROOKLYN,11211,113,BEDFORD,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,2298,7
BROOKLYN,11211,115,BEDFORD,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,2298,6
BROOKLYN,11211,117,BEDFORD,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,2298,5
BROOKLYN,11211,119,BEDFORD,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,2298,4
BROOKLYN,11211,121,BEDFORD,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,2298,3
BROOKLYN,11211,123,BEDFORD,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,2298,2
BROOKLYN,11211,125,BEDFORD,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,2298,1
BROOKLYN,11211,187,BEDFORD,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,2328,6
BROOKLYN,11211,189,BEDFORD,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,2328,5
BROOKLYN,11211,191,BEDFORD,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,2328,4
BROOKLYN,11211,193,BEDFORD,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,J-51,2328,3
BROOKLYN,11211,195,BEDFORD,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,2328,2
BROOKLYN,11211,201,BEDFORD,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),,2336,7501
BROOKLYN,11211,213,BEDFORD,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,2336,1
BROOKLYN,11211,281 TO 283,BEDFORD,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,2393,5
BROOKLYN,11211,285,BEDFORD,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,,2393,4
BROOKLYN,11211,287 TO 289,BEDFORD,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,2393,2
BROOKLYN,11211,337,BEDFORD,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,2431,7501
BROOKLYN,11211,351,BEDFORD,AVE,134,S 4TH,ST,61,BROOKLYN,MULTIPLE DWELLING A,,,2444,9
BROOKLYN,11211,400,BEDFORD,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),,2456,7502
BROOKLYN,11211,637,BEDFORD,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (1-15),2211,2
BROOKLYN,11211,639,BEDFORD,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (1-15),2211,1
BROOKLYN,11211,667,BEDFORD,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,2225,7
BROOKLYN,11211,125,BORINQUEN,PL,,,,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (1-15),2411,1
BROOKLYN,11211,145,BORINQUEN,PL,326 TO 328,S 1ST,ST,61,BROOKLYN,MULTIPLE DWELLING A,J-51,,2411,17
BROOKLYN,11211,158 TO 164,BROADWAY,,,,,61,BROOKLYN,MULTIPLE DWELLING A,421-A (16),,2132,16
BROOKLYN,11211,216,BROADWAY,,191,S 8TH,ST,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),,2133,18
BROOKLYN,11211,248 TO 252,BROADWAY,,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,2140,17
BROOKLYN,11211,312,BROADWAY,,,,,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (1-15),2142,0
BROOKLYN,11211,319,BROADWAY,,,,,61,BROOKLYN,MULTIPLE DWELLING A,421-A (16),,2461,20
BROOKLYN,11211,329 TO 335,BROADWAY,,304,RODNEY,ST,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (16),2462,1
BROOKLYN,11211,343,BROADWAY,,,,,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (1-15),2462,7501
BROOKLYN,11211,358,BROADWAY,,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,2153,1
BROOKLYN,11211,359 TO 365,BROADWAY,,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,2463,40
BROOKLYN,11211,360,BROADWAY,,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,2153,2
BROOKLYN,11211,361,BROADWAY,,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,2463,40
BROOKLYN,11211,365,BROADWAY,,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,2463,40
BROOKLYN,11211,407 TO 409,BROADWAY,,,,,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),,2464,32
BROOKLYN,11211,413,BROADWAY,,,,,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),,2464,30
BROOKLYN,11211,451,BROADWAY,,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,2465,51
BROOKLYN,11211,20,BUSHWICK,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,2766,19
BROOKLYN,11211,58,BUSHWICK,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (1-15),2778,19
BROOKLYN,11211,69,BUSHWICK,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,2919,2
BROOKLYN,11211,90,BUSHWICK,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,2784,21
BROOKLYN,11211,184,CLYMER,ST,,,,61,BROOKLYN,MULTIPLE DWELLING B,GARDEN COMPLEX,,2173,25
BROOKLYN,11211,185,CLYMER,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),,2169,7508
BROOKLYN,11211,192,CLYMER,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),,2173,7505
BROOKLYN,11211,36,CONSELYEA,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),,2756,19
BROOKLYN,11211,37,CONSELYEA,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),,2751,36
BROOKLYN,11211,39,CONSELYEA,ST,601,LORIMER,ST,61,BROOKLYN,MULTIPLE DWELLING A,,,2751,32
BROOKLYN,11211,114,CONSELYEA,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,2758,18
BROOKLYN,11211,137,CONSELYEA,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,2754,39
BROOKLYN,11211,146,CONSELYEA,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,2759,15
BROOKLYN,11211,147,CONSELYEA,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,2754,34
BROOKLYN,11211,180,CONSELYEA,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,2760,15
BROOKLYN,11211,180A,CONSELYEA,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,2760,16
BROOKLYN,11211,29 TO 39,DEBEVOISE,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,,2885,32
BROOKLYN,11211,13 TO 19,DEVOE,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),,2761,53
BROOKLYN,11211,67,DEVOE,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,2762,29
BROOKLYN,11211,73,DEVOE,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,2762,26
BROOKLYN,11211,85 TO 93,DEVOE,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,2763,1
BROOKLYN,11211,114,DEVOE,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,2769,13
BROOKLYN,11211,135,DEVOE,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,2764,36
BROOKLYN,11211,139,DEVOE,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,2764,34
BROOKLYN,11211,187,DEVOE,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (1-15),2765,28
BROOKLYN,11211,235,DEVOE,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,2916,61
BROOKLYN,11211,242,DEVOE,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,2919,20
BROOKLYN,11211,243,DEVOE,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,2916,57
BROOKLYN,11211,246,DEVOE,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,,2919,23
BROOKLYN,11211,247,DEVOE,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,2916,55
BROOKLYN,11211,251,DEVOE,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (1-15),2916,53
BROOKLYN,11211,253,DEVOE,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,,2916,52
BROOKLYN,11211,260,DEVOE,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),,2920,16
BROOKLYN,11211,261,DEVOE,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,2916,48
BROOKLYN,11211,264,DEVOE,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),,2920,17
BROOKLYN,11211,268,DEVOE,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),,2920,18
BROOKLYN,11211,270,DEVOE,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),,2920,19
BROOKLYN,11211,276,DEVOE,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),,2920,22
BROOKLYN,11211,286,DEVOE,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,2920,26
BROOKLYN,11211,288,DEVOE,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,2920,27
BROOKLYN,11211,293,DEVOE,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (1-15),2917,21
BROOKLYN,11211,307,DEVOE,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,2918,44
BROOKLYN,11211,227F,DEVOE,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,2916,65
BROOKLYN,11211,227R,DEVOE,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,2916,65
BROOKLYN,11211,285F,DEVOE,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,2917,25
BROOKLYN,11211,285R,DEVOE,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,2917,25
BROOKLYN,11211,103,DIVISION,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,J-51,2157,24
BROOKLYN,11211,279 TO 281,DIVISION,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,J-51,2152,30
BROOKLYN,11211,283 TO 285,DIVISION,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,,2152,28
BROOKLYN,11211,469 TO 479,DRIGGS,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (1-15),2299,7502
BROOKLYN,11211,506,DRIGGS,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,2312,22
BROOKLYN,11211,534,DRIGGS,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,2320,20
BROOKLYN,11211,538,DRIGGS,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,2320,22
BROOKLYN,11211,548,DRIGGS,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,2320,25
