BOROUGH,ZIP,BUILDING_NO,STREET,BLOCK,LOT,COUNTY,CITY,STATUS1,STATUS2,STATUS3
BROOKLYN,11226,89,Crooke Avenue,5059,52,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,97,Crooke Avenue,5059,51,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,2116,Ditmas Avenue,5207,4,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,2212,Ditmas Avenue,5208,4,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,1525,Dorchester Road,5158,34,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,1701 TO 1707,Dorchester Road,5160,43,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,1725,Dorchester Road,5160,36,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,1801,Dorchester Road,5161,33,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,1901,Dorchester Road,5162,46,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,1911,Dorchester Road,5162,38,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,2015,Dorchester Road,5163,33,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,2126,Dorchester Road,5186,90,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,209,East 16th Street,5120,54,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,217,East 16th Street,5120,51,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,221 TO 225,East 16th Street,5120,49,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,236,East 16th Street,5119,40,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,293,East 16th Street,5147,65,61,BROOKLYN,MULTIPLE DWELLING B,ROOMING HOUSE,
BROOKLYN,11226,385,East 16th Street,5159,61,61,BROOKLYN,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,
BROOKLYN,11226,395,East 16th Street,5159,59,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,405,East 16th Street,5159,53,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,415,East 16th Street,5159,47,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,605 TO 611,East 16th Street,5237,46,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,613 TO 623,East 16th Street,5237,41,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,633,East 16th Street,5237,38,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,7,East 17th Street,5078,1,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,1702,Caton Avenue,5078,1,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,17,East 17th Street,5078,63,61,BROOKLYN,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,
BROOKLYN,11226,23,East 17th Street,5078,60,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,28,East 17th Street,5077,15,61,BROOKLYN,MULTIPLE DWELLING B,,
BROOKLYN,11226,29,East 17th Street,5078,57,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,35,East 17th Street,5078,54,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,39 TO 49,East 17th Street,5078,49,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,40,East 17th Street,5077,17,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,51 TO 61,East 17th Street,5078,44,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,170,East 17th Street,5120,8,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,180,East 17th Street,5120,12,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,190,East 17th Street,5120,18,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,191,East 17th Street,5121,60,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,200,East 17th Street,5120,21,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,205,East 17th Street,5121,54,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,219,East 17th Street,5121,52,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,222,East 17th Street,5120,26,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,225,East 17th Street,5121,50,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,358,East 17th Street,5147,38,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,383,East 17th Street,5160,58,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,400,East 17th Street,5159,13,61,BROOKLYN,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,
BROOKLYN,11226,410,East 17th Street,5159,23,61,BROOKLYN,MULTIPLE DWELLING B,,
BROOKLYN,11226,415,East 17th Street,5160,48,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,416,East 17th Street,5159,27,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,422,East 17th Street,5159,30,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,580,East 17th Street,5202,29,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,1603 TO 1623,Newkirk Avenue,5202,29,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,619,East 17th Street,5217,41,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,624,East 17th Street,5237,26,61,BROOKLYN,MULTIPLE DWELLING B,,
BROOKLYN,11226,628,East 17th Street,5237,28,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,20,East 18th Street,5078,14,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,50,East 18th Street,5078,22,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,83,East 18th Street,5099,37,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,90 TO 92,East 18th Street,5097,91,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,91,East 18th Street,5099,35,61,BROOKLYN,MULTIPLE DWELLING A,ARTICLE 11,
BROOKLYN,11226,95,East 18th Street,5099,34,61,BROOKLYN,MULTIPLE DWELLING A,ARTICLE 11,
BROOKLYN,11226,100,East 18th Street,5097,95,61,BROOKLYN,MULTIPLE DWELLING A,J-51,
BROOKLYN,11226,125,East 18th Street,5099,74,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,130,East 18th Street,5097,104,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,144 TO 160,East 18th Street,5097,112,61,BROOKLYN,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,
BROOKLYN,11226,145,East 18th Street,5099,68,61,BROOKLYN,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,
BROOKLYN,11226,180,East 18th Street,5121,7,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,189,East 18th Street,5122,66,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,200,East 18th Street,5121,12,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,201,East 18th Street,5122,62,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,220,East 18th Street,5121,18,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,221,East 18th Street,5122,56,61,BROOKLYN,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,
BROOKLYN,11226,229 TO 243,East 18th Street,5122,50,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,236 TO 250,East 18th Street,5121,26,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,255,East 18th Street,5122,44,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,287,East 18th Street,5149,56,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),
BROOKLYN,11226,380,East 18th Street,5160,1,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,385,East 18th Street,5161,56,61,BROOKLYN,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,
BROOKLYN,11226,398,East 18th Street,5160,21,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,600,East 18th Street,5217,6,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,601,East 18th Street,5218,39,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,616,East 18th Street,5217,18,61,BROOKLYN,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,
BROOKLYN,11226,625,East 18th Street,5218,37,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),
BROOKLYN,11226,25,East 19th Street,5099,200,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,49,East 19th Street,5100,51,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,50,East 19th Street,5099,40,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,65,East 19th Street,5100,91,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,68 TO 82,East 19th Street,5099,47,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,116,East 19th Street,5122,10,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,119 TO 131,East 19th Street,5123,68,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,120,East 19th Street,5122,12,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,141,East 19th Street,5123,62,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,146,East 19th Street,5122,18,61,BROOKLYN,MULTIPLE DWELLING A,J-51,SEC 608
BROOKLYN,11226,150,East 19th Street,5122,21,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,151 TO 183,East 19th Street,5123,51,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,162,East 19th Street,5122,25,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,170,East 19th Street,5122,28,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,182,East 19th Street,5122,32,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,200,East 19th Street,5149,8,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,309,East 19th Street,5162,68,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,323,East 19th Street,5162,65,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (1-15)
BROOKLYN,11226,327,East 19th Street,5162,62,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,330,East 19th Street,5161,14,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,341,East 19th Street,5162,56,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,349,East 19th Street,5162,52,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,350,East 19th Street,5161,22,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,360,East 19th Street,5161,30,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,571,East 19th Street,5219,53,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),
BROOKLYN,11226,596,East 19th Street,5218,24,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),
BROOKLYN,11226,601,East 19th Street,5219,40,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,5,East 21st Street,5063,27,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,18,East 21st Street,5062,43,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,21,East 21st Street,5063,23,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,25,East 21st Street,5063,21,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,31,East 21st Street,5063,17,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,37 TO 39,East 21st Street,5063,15,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (1-15)
BROOKLYN,11226,50,East 21st Street,5062,51,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,59 TO 75,East 21st Street,5063,1,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,62,East 21st Street,5062,61,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,91,East 21st Street,5082,91,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,97,East 21st Street,5082,89,61,BROOKLYN,MULTIPLE DWELLING B,,
BROOKLYN,11226,100,East 21st Street,5081,15,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,101 TO 113,East 21st Street,5082,84,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,115,East 21st Street,5082,79,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,122,East 21st Street,5081,25,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,131,East 21st Street,5082,72,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,141,East 21st Street,5082,67,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,190,East 21st Street,5101,14,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,
BROOKLYN,11226,266,East 21st Street,5101,41,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,280,East 21st Street,5101,44,61,BROOKLYN,MULTIPLE DWELLING A,ARTICLE 11,
BROOKLYN,11226,312 TO 324,East 21st Street,5124,12,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,351,East 21st Street,5125,84,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,354,East 21st Street,5124,51,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,359,East 21st Street,5125,82,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,J-51
BROOKLYN,11226,363,East 21st Street,5125,81,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,365,East 21st Street,5125,80,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,369,East 21st Street,5125,79,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,390,East 21st Street,5151,11,61,BROOKLYN,MULTIPLE DWELLING B,,
BROOKLYN,11226,400,East 21st Street,5151,12,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,401,East 21st Street,5152,28,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,409,East 21st Street,5152,25,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,420,East 21st Street,5151,21,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,460,East 21st Street,5163,19,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,480,East 21st Street,5163,27,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,481,East 21st Street,5164,43,61,BROOKLYN,MULTIPLE DWELLING A,421-A (16),
BROOKLYN,11226,485,East 21st Street,5164,37,61,BROOKLYN,MULTIPLE DWELLING B,,
BROOKLYN,11226,501,East 21st Street,5185,1,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,520,East 21st Street,5184,6,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,525,East 21st Street,5185,73,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,535,East 21st Street,5185,69,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,538 TO 546,East 21st Street,5184,25,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,543,East 21st Street,5185,64,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,550,East 21st Street,5184,31,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,557,East 21st Street,5185,59,61,BROOKLYN,MULTIPLE DWELLING B,,
BROOKLYN,11226,580,East 21st Street,5184,41,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,590,East 21st Street,5206,10,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,598 TO 600,East 21st Street,5206,17,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,
BROOKLYN,11226,611,East 21st Street,5207,56,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,618,East 21st Street,5206,25,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,635,East 21st Street,5207,40,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,636,East 21st Street,5206,31,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,657,East 21st Street,5221,86,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,662,East 21st Street,5220,50,61,BROOKLYN,MULTIPLE DWELLING B,,
BROOKLYN,11226,669,East 21st Street,5221,81,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),
BROOKLYN,11226,680,East 21st Street,5220,57,61,BROOKLYN,MULTIPLE DWELLING A,421-A (16),
BROOKLYN,11226,327,East 22nd Street,5166,69,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,330,East 22nd Street,5165,30,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,426 TO 430,East 22nd Street,5185,16,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,434,East 22nd Street,5185,25,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,437,East 22nd Street,5186,57,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,440,East 22nd Street,5185,27,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,445,East 22nd Street,5186,54,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,448,East 22nd Street,5185,30,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,451,East 22nd Street,5186,51,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,454,East 22nd Street,5185,33,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,459,East 22nd Street,5186,47,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,524,East 22nd Street,5207,20,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,
BROOKLYN,11226,529,East 22nd Street,5208,52,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,530,East 22nd Street,5207,23,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,531,East 22nd Street,5208,46,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,540,East 22nd Street,5207,30,61,BROOKLYN,MULTIPLE DWELLING A,J-51,
BROOKLYN,11226,567,East 22nd Street,5222,60,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,573,East 22nd Street,5222,108,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,580,East 22nd Street,5221,48,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,592 TO 594,East 22nd Street,5221,59,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,596,East 22nd Street,5221,61,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,600,East 22nd Street,5221,63,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,220,East 23rd Street,5166,27,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,236,East 23rd Street,5166,32,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,301,East 23rd Street,5189,1,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,370,East 23rd Street,5188,55,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,401,East 23rd Street,5209,40,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,463,East 23rd Street,5223,71,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,467,East 23rd Street,5223,71,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,480,East 23rd Street,5222,78,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,490,East 23rd Street,5222,82,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,255,East 25th Street,5169,45,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,310,East 25th Street,5190,9,61,BROOKLYN,MULTIPLE DWELLING B,GARDEN COMPLEX,
BROOKLYN,11226,410,East 25th Street,5211,11,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,230,East 26th Street,5169,17,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,238,East 26th Street,5169,22,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,425,East 26th Street,5213,24,61,BROOKLYN,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,
BROOKLYN,11226,448,East 26th Street,5212,49,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,65,East 28th Street,5130,205,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,69,East 28th Street,5130,203,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),
BROOKLYN,11226,71,East 28th Street,5130,202,61,BROOKLYN,MULTIPLE DWELLING A,421-A (16),
BROOKLYN,11226,86,East 28th Street,5129,20,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),
BROOKLYN,11226,236,East 28th Street,5171,27,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,242 TO 248,East 28th Street,5171,32,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,254,East 28th Street,5171,36,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (16)
BROOKLYN,11226,264,East 28th Street,5171,42,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,332,East 28th Street,5193,20,61,BROOKLYN,MULTIPLE DWELLING A,421-A (16),
BROOKLYN,11226,336,East 28th Street,5193,21,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (16)
BROOKLYN,11226,338,East 28th Street,5193,22,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (16)
BROOKLYN,11226,408 TO 410,East 28th Street,5214,13,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (16)
BROOKLYN,11226,486,East 28th Street,5214,60,61,BROOKLYN,MULTIPLE DWELLING A,421-A (16),
BROOKLYN,11226,12,East 29th Street,5130,216,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),
BROOKLYN,11226,20,East 29th Street,5130,220,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,
BROOKLYN,11226,30,East 29th Street,5130,15,61,BROOKLYN,MULTIPLE DWELLING A,421-A (16),
BROOKLYN,11226,41,East 29th Street,5131,26,61,BROOKLYN,MULTIPLE DWELLING B,GARDEN COMPLEX,
BROOKLYN,11226,101,East 29th Street,5140,1,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,168,East 29th Street,5139,30,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,214,East 29th Street,5172,111,61,BROOKLYN,MULTIPLE DWELLING B,421-A (1-15),
BROOKLYN,11226,250,East 29th Street,5172,23,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,251,East 29th Street,5173,45,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,346 TO 362,East 29th Street,5194,25,61,BROOKLYN,MULTIPLE DWELLING A,J-51,
BROOKLYN,11226,452,East 29th Street,5215,51,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,454,East 29th Street,5215,50,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,456,East 29th Street,5215,153,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,458,East 29th Street,5215,50,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,12,East 31st Street,4884,12,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,19,East 31st Street,4885,61,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (16)
BROOKLYN,11226,31,East 31st Street,4885,54,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,41,East 31st Street,4885,51,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,85,East 31st Street,4902,72,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,149,East 31st Street,4902,47,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,284,East 31st Street,4930,31,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,322,East 31st Street,4947,16,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,340,East 31st Street,4947,21,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,360 TO 368,East 31st Street,4947,31,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,370 TO 378,East 31st Street,4947,35,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,20,East 32nd Street,4885,15,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,79,East 32nd Street,4903,1,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,282,East 32nd Street,4931,31,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (16)
BROOKLYN,11226,336,East 32nd Street,4948,22,61,BROOKLYN,MULTIPLE DWELLING A,421-A (16),
BROOKLYN,11226,338,East 32nd Street,4948,23,61,BROOKLYN,MULTIPLE DWELLING A,ROOMING HOUSE,421-A (1-15)
BROOKLYN,11226,382,East 32nd Street,4948,40,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,124,Erasmus Street,5108,20,61,BROOKLYN,MULTIPLE DWELLING A,421-A (16),
BROOKLYN,11226,136,Erasmus Street,5108,24,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,142,Erasmus Street,5108,26,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (16)
BROOKLYN,11226,146,Erasmus Street,5108,27,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (16)
BROOKLYN,11226,153 TO 157,Erasmus Street,5105,53,61,BROOKLYN,MULTIPLE DWELLING A,421-A (16),
BROOKLYN,11226,156,Erasmus Street,5108,31,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (16)
BROOKLYN,11226,160,Erasmus Street,5108,32,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (16)
BROOKLYN,11226,180 TO 182,Erasmus Street,5108,39,61,BROOKLYN,MULTIPLE DWELLING A,,
BROOKLYN,11226,185,Erasmus Street,5105,43,61,BROOKLYN,MULTIPLE DWELLING A,,
